?????????????????????,AA ??:??,????????????,????????????(??100%),?????,??????,6/10,??,"????????????????????????????,????????????????,2017????????88%????????,????????????????????????????????????????????,????????,???????,????????",??,257.37,27.46,175.63%,???-???-?????????,????????
????????????,AA+ ??:??,?????????????????,??????(??100%),??,??????,6/10,??,"????????????,???????100%??,?????????????????????????????,????????????????????2018?,???????????5206.9??,??8.4%???????????595.63??,??6.2%;??????477.07??,??16.1%,????????80.1%??????????705.30??,????83.20%???2018??,???????????1228.25??,??????,???????2018???,????????20.67??,??20.97%,??????????????;???????15.29%,??3.79?????????????5.36??,??????????2018??,?????641.72??,??1.86%,??????????(??54.58%);??????????????????????3.41%?32.08%,???????????,???????????????358.84??,??3.39%,??????55.92%,????????(??63.48%);??????314.22??,?????87.57%,????,??????????????????????21.09??,????;????0.97,?????????????2018??,??????????475.36??,?????252.86??,????????????????135.62??,?2018??????47.94%,???????????,????????????,?????????;?????????,????????,??????????,????????????????",??,5206.9,595.6,206.22%,???-???,???
?????????????????????,AA ??:??,??????????,??????????????????(??96.15%),?????,??????,6/10,??,-,??,0,19.32,99.36%,???-???-????????????,????????
??????????????????,AA ??:??,?????????????????,????????????????(??100%),?????,??????,6/10,??,"??????????,2017?????,???????,??????,?????????(2017????????110?)?2017???????????82.91?,2018?6??????????????200?,????????,????????????,?????????????
????????????????????????????,??????????????????,??????????????????(2018?9?????56%),?????????,???????????,???????????",??,0,0,-,???-???-???-??????,????????
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
?????????????,AA- ??:??,???????????????,??????????????????(??100%),??,??????,6/10,??,"????????????????????????????,??????????????????????????????????,????????????????????????????2018??????GDP 836.03??,????9.10%,??????????41.82??,????0.5%,??????????2.9:50.9:46.2???3.1:49.3:47.6,??????????14.1%?????????????,2018??????GDP 8467.98??,????8.90%,??????????474.16??,????7.2%?",??,836.03,41.82,103.97%,???-???-???,???
????????????,AA+ ??:??,??????????????,?????????????????????(??100%),?????,??????,6/10,??,"??????????????????????????????????100%??,?????????????????????????,??????????????????????????,????????????2018????????????,??????????????????????????,??????????????????,??????????????,?????????
2018?,?????????13.40??,??????106.52??????????????,?????????????????67.30%?61.09%???2018???,??????437.99??,???/EBITDA???21.40?,EBITDA???????0.61?,??EBITDA???????????2018?,?????/?????????16.86?,???????????????0.77?,????????????????,?????????
???????????????????????,?????????2019?2020??????????154.06???177.20??,?????????????,?????????????????,?????????????,?????????,???????????,??????????????????????,?????????,?????????,????????,???????????,??????????????????
",??,1737.7,67.1,1317.14%,???-????-??????,????????
???????????????,AA ??:??,???????????????,????????????(??100%),?????,??????,6/10,??,-,??,243.33,26.47,116.17%,???-???????,???????
?????????????,AA ??:??,??????????,???????(??100%),?????,??????,6/10,??,-,??,653.32,52.38,868.64%,???-???-???,???
???????????????,AA+ ??:??,??????????????,?????????????(??100%),?????,??????,6/10,??,"??????????,??????????????,?????????????,17???????????;????????????????,????????????????,????????????????;?????????,????????",??,2135.23,154.38,199.22%,???-????,???
???????????????,AAA ??:??,??????????????,?????????????(??100%),?????,??????,6/10,??,"??????????????,??????????????????????????????(??????????)?????????????,?????????????
?????????????,????????????????????????;????????????,??????????,?????????????,?????????????????????????????????????????????????????,????????????,???????",??,1737.7,67.1,1317.14%,???-????-??????,????????
????????????????,AA ??:??,??????????????,????????????????(??100%),?????,??????,6/10,??,-,??,3875,387.9,234.64%,???-???-???,???
???????????????,AA ??:??,??????????????,??????????????????(??98.74%),?????,??????,6/10,??,-,??,0,79.96,28.36%,???????-???,???
????????????(??)????,AA ??:??,??????????????,??????????????(??100%),???????????,??????,6/10,??,-,??,820,80.63,175.38%,???-???,???
???????????????,AA ??:??,??????????,?????????????????(??100%),????????,??????,6/10,??,-,??,0,29.18,-,????????-???-???,???
??????????,AA ??:??,??????????????,?????????????????(??86.28%),?????,??????,6/10,??,-,??,1543.09,75.53,211.21%,???-???,???
?????????(??)????,AA ??:??,??????????????,?????????????????(??100%),?????,??????,6/10,??,-,??,0,22.53,860.36%,???-???-?????,????????
?????????????,AA ??:??,??????????,??????????????(??72.41%),?????,??????,6/10,??,"???????????,????;???????????????????,?????????????????????,????????,??????????,????73%??,??????,???????????,????????????,??????????;????????150%,??????",??,-,-,-,???-???-???-??????,????????
??????????????,AA ??:??,????????????,??????????(??100%),?????,??????,6/10,??,-,??,2387.8,110.74,56.8%,???-???,???
???????????????,AA ??:??,?????????????????,??????????????????(??100%),????,??????,6/10,??,"??????????????????,?????????,????????????,??????????????????????,????????,????????????????,??????,?????????,????????????????",??,0,150.85,116.1%,???????-???,???
?????????????????????,AA ??:??,??????????????,??????????????(??100%),?????,??????,6/10,??,-,??,0,4.57,308.75%,???-???-?????????,????????
?????????????,AA ??:??,??????????????,?????????(??100%),?????,??????,6/10,??,-,??,1024.31,31.5,132.31%,???-???-???,???
????????????,AA ??:??,??????????,???????????????(??90.17%),?????,??????,6/10,??,"???????????,???????????????,???????????????;2018?????????234.3?,???????144.6?,18???????????467?,17??????(8?????)??????1162.63?,?????????
????????????????????,??????????????????,???????????????????(18?9??64.66%),??????,??????;???????,???????",??,2771.7,234.31,631.07%,???-????,???
????????????????,AA ??:??,??????????????,???????????????(??70%),?????,??????,6/10,??,-,??,695,24.59,117.94%,???-???-???,???
?????????????(??)????,AA ??:??,??????????????,???????(??100%),?????,??????,6/10,??,"???????????,18?GDP?1447.6?,????????,17??YYratio?70%;??????????100%??,????????????????,?????????????18?9??,????????????????,??????????????????????????????,???????????????18?9??,?????53%,?????????,?????????",??,1447.6,150.81,40.62%,???-???,???
?????????????,-,-,?????????????(??80.68%),???????????,??????,6/10,??,-,??,5417,501.34,726.52%,???-???,???
???????????(??)??????,AA ??:??,???????????????,????????????(??100%),?????,??????,6/10,??,-,-,0,21.8,396.36%,????????-????????-???,???
???????????????,AA ??:??,??????????????,??????????????(??100%),?????,??????,6/10,??,"???????????????,??????????????????,???????????????,?????????????????????????????????,???????2018????????????2013.36??,??8.5%;????????141.9??,??4.2%,??????110.7??,??16.1%,????????78.01%;???????28.36??,??175.5%?2018???,????????7.71??,??13.5%,??????????????????;???????54.43%,??1.97?????2018??,?????123.71??,??14.01%,??????????(??78.7%);??????????????????????18.65%?0.04%,???????????,???????????????35.34??,??40.36%,??????28.57%,???????(??58.77%),??????;??????17.04??,?????48.22%,??????14.00??,????????????????????3.5??,????0.7,???????????????,??????????,??????,?????????,??????????????,???????????,????????????",??,2013.35,141.9,98.71%,???-???,???
???????????????,AA ??:??,?????????????????,????????(??)????(??93.56%),?????,??????,6/10,??,"????????????,?????????????????????????????????,?????????????????????2018????????????242.8??,2018?9????????(?????????)????????289.74???
    ?????????????????,???????????????????,???????????????????????????????,????????????2015??,???????????????,??????????????????,??????????,??????,?????",??,1133.3,105.4,293.54%,???-???,???
??????????????,AA ??:??,????????????,??????????????????(??100%),??????,??????,6/10,??,"???????????,??????,????????,??????????????????2017????????????12.41?,??????25.74?,?????40.53?,????????162.94?,2?????(???????????)??????143.78?,?????????
    ??????????????,????????,?????????????????2017???????????????????30??,??????;???????????????;???????(18?6???????54.5%),?????????????,????????",??,0,84.72,83.21%,???????-???,???
,,,,,,,,,,,,,,
????????????,AA ??:??,??????????????,??????????????(??100%),?????,??????,6/10,??,"?????????????????????,90%?????????????????,??????????,?????????,??2019?3?????????209.84??,?????118.39??,???????????,???????,???????????????3.72 ?????????????(??)3.00 ??????????????2.50 ?????2018 ??,?????????33.80 ??,?????47.97%????????????????????????????(????)?????,???????3.23 ???2.35 ?????????????????",??,549.99,40.95,308.32%,???-???-???,???
,,,,,,,,,,,,,,
????????????????????,AA ??:??,??????????,???????(??100%),????????,??????,6/10,??,"??????????,??“??”,2018?GDP846.6?,??????89.86?,???????125.90?,??????76.11?,????????197?,4?????(??3?,??1?)????503.7?;?????????????????,?????????????????,?????????????????(??????),??????????,?19?1??????,???????????;19?3?????62.87%,??????,?????????,???????",??,846.6,89.86,536.25%,???-????,???
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
??????????????,AA ??:??,??????????????,??????????????(???)?????(??92.07%),?????,??????,6/10,??,-,??,-,-,-,????????-?????-??????????????,????????
????????????,AAA ??:??,???????????,??????????????????(??100%),?????,??????,6/10,??,"????????,???????????????,????(????)???????????????(?????????????????????????????)???????,????????????????;????????,?????????79%,??????????????????????????????????????????????????????????;????????,???????????",??,18809.64,2106.19,573.44%,???,??
???????????,AA ??:??,??????????????,?????????????(??70%),?????,??????,6/10,??,-,??,1912.9,130.19,158.19%,???-???,???
???????????????,AA ??:??,??????????????,???????????(??100%),?????,??????,6/10,??,-,??,669.02,36.8,195.52%,???-???-???,???
????????????????????,AA ??:??,???????????,??????????????(??85%),?????,??????,6/10,??,-,??,907.38,92.35,438.1%,???-???-???,???
??????????????????,AA ??:??,?????????????????,??????????????(??100%),?????,??????,6/10,??,-,??,1404.55,126.36,696.77%,???-???-???,???
???????????????,AA ??:??,??????????????,??????(??100%),?????,??????,6/10,??,"????????????????????????????????????,?????????????????????,?????????????????????????2018??????GDP 1094.53??,????9.70%,??????????39.06??,????10.70%,????????3.3:66.3:30.4???????????,???2018???GDP 8467.98??,????8.90%,??????????474.16??,????7.20%,????????4.3 :55.8 :39.9,????????????14.2%?",??,1094.53,39.06,-,???-???-???,???
????????????,AA ??:??,?????????????????,??????????(??100%),?????,??????,6/10,??,-,??,602.4,49.5,388.52%,???-???-???,???
????????????,AA ??:??,??????????,???????(??100%),?????,??????,6/10,??,"????????????, ????????????????????,???????????????????,?????????????????????,????,?????????2018?,?????GDP 1342.1??,??????????113.3??,????????????????,2018??????????790??,??????????95%?????????????????,???????????????????????2018?????????????,??????????????????????????????????,??????????????2018?????????1.34??,???????(1.93??)???????????????????,?????????????????,???????????????????????????,?????????????????????????,??????????????,???????????????,????????, ??????17.10??,???????????,???????????????,????????????,?????????????,???????????,?????????????,?????????",??,1342.1,69.19,332.01%,???-???-???,???
??????????????,AA ??:??,??????????????,????????????(??76.92%),?????,??????,6/10,??,-,??,609.78,59.37,854.32%,???-???-???,???
?????????????,AA ??:??,?????????????????,??????????????????(??100%),?????,??????,6/10,??,-,??,2719.1,287.1,752.93%,???-???,???
????????????,AA ??:??,??????????,??????????????(??100%),?????,??????,6/10,??,-,??,-,-,-,???-???-???-?????????,????????
??????????????????,AA+ ??:??,??????????,?????????????????(??100%),?????,??????,6/10,??,"????????????,????????;2018?????????13.6?,??????????168.6?,???????????????????????????????,???????????????????????????????????????????????????????,????????????????????????????????????,??????????????????????(19?3??59.95%),?????????,?????????",??,471.86,117.01,132.62%,???-???-???,???
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
??????????????,AA ??:??,??????????????,??????????????(??100%),?????,??????,6/10,??,-,??,340,27.4,48.36%,????-???-?????,????????
?????????????,AA+ ??:??,??????????????,??????(??100%),?????,??????,6/10,??,"?????????,“??”,?????,??????;??????????,?????,??????????????????????????,?????????BT???????,?????????,??????????????1/3,19?3?????58%,????????",??,1030,76.26,90%,???-???-???,???
??????????????,AA ??:??,???????????????,???????(??100%),?????,??????,6/10,??,-,??,1063.3,72.3,436.23%,???-???-???,???
????????????,AA ??:??,??????????,??????????(??53.93%),?????,??????,6/10,??,"???????????????,???,2017?GDP 1150.37?,??????70.36?,?????????120.4?,????(?????????)??????83.31?????????????????????,17???????????????80?,??????20?,????33?,????????,???????????18?6???????57%,??????,??????11?,??5??????19?6????17??????11?,????25.25%,???????",??,1196.32,70.6,49.9%,???-???-???,???
????????????,AA ??:??,??????????,????????????(??100%),????,??????,6/10,??,"?????????????(???????)????????????,????????????????????????????????????????????????????????????????????????????????????????????????,????????????,?????????????????????????????????????, ? PPP ??????????????,???????????????18?9?,???????51%,???????30??,???????????????",??,1759.5,187.1,459.81%,???-???,???
???????????????,AA ??:??,??????????????,???????????????(??66.67%),?????,??????,6/10,??,-,??,965.4,61,61.47%,???-???-???,???
??????????????????,AA ??:??,??????????????,?????????????????(??100%),?????,??????,6/10,??,"????????????????????????????????????100%??,????????????????????????????????????,???????????????????????????????????????????????????????????,???????????????????????????,???????????????2018??????????????,??????
2018??????????????,??????????????,??????????,????????
??????????,????????,???????????,?????????;2018?????????197.85%,??????????2018?????????,?????????0.95?????63.48%,????????????????????????????,EBITDA????????,?????????;??????????,????????,?????????,????????????????,??????,????????,?????????????????,?????????????????????????
",??,420,21.26,768.16%,???-???,???
